Restaurant serving a Chinese cuisine on gachibowli mehdipatnam road. The food is not so great and doesn't have that authentic taste. The dishes they serve are different but fails to impress interms of presentation, taste and even price.The ambiance is good and doesn't have anything which will make you feel wow. The restaurant is costly so look at the menu on zomato before you enter the restaurant. One of the dishes we took was totally burnt. The quantity of food is good compared to other restaurants.Food - 3/5Ambiance -3/5Service - 3/5	3	2/9/2017 15:34	déconseillé	Le Temple de la Wok	Hospitality and service: 2	2017-04-05	Spring Rolls;Tempura;Kimchi	46.72	13	14	Clément Cunha	Avis mensonger
#Delayedpost (date of visit Jan 10)#FoodShaukeen #ChinesePavilionChinese Pavilion was one place which was hiding in my wishlist for very long in Chinese category and this wish was fulfilled when a friend wanted to throw a party in a Chinese restaurant, and I wasted no time in suggesting this 😉. Visited Gachibowli branch which is above CCD and is in the same building of Up the Bistro.Their ambience does comply with their cuisine to most and their seating is quite comfortable and can seat up to 40 pax comfortably.Pricing is a bit on higher end with most of the dishes are priced above 350 and very few are between 250 - 350 . A tummyful meal could go up to 1400 for 2 AI.Have ordered Manchow soup to start our meal which satisfied our taste buds. Red Chilli Prawns (dry), BBQ chicken, three treasure veggies and honey glazed potato balls were part of appetizers. Prawns Teppan yaki, pan fried and tossed along with Chilli Garlic and butter tasted real good. BBQ chicken was a decent attempt and could have been more better. Show stealer among appetizers was definitely honey glazed potato balls which were delicious with a punch of sweet and a little pepperish, a wonderful combo to your taste buds. Three treasure veggies had broccoli, baby corn and mushrooms and felt more like a salad for me. Had it been a little more pan fried with its sauces, could have done wonders.Among main course was schezwan fried rice and CP special noodles which is made of pan fried noodles and oyster sauce, tasted Okish as sauce did not impress me as much as I expected. Schezwan rice was delicious though, right to the spices. Requested for desserts and they dint have anything from their menu except honey noodles 😕.Service : Though their service is quick, staff is not so attentive to the customer for the ad hoc requests and also to take order. Something that is important from customer point of view.Bottomline : there were few misses and few hits. However, most of the dishes were towards sweeter side. I wouldnt mind another try here and see if my first visit is just an exception.	3.5	1/22/2017 0:47	recommandé	La Boulangerie	Hospitality and service: 0	2017-06-19	Salade Lyonnaise	10.58	12	13	Léana Ribeira	Avis offensant
Chinese authenticity in budget. Loved everything about the place. Staff was courteous, food was amazing and authentic. Must try veg Manchurian gravy and bamboo rice. Haka potato was amazing as a starter.	4.5	1/13/2017 20:10	recommandé	El Rancho	Hospitality and service: 0	2017-10-07	Sopes;Huevos Rancheros;Guacamole;Enchiladas	85.29	15	18	Lucie Robert	Avis offensant
Liked the food, the Tom yum soup was okay. The chicken n prawn appetizers were pretty good n tasty. Prawn in oyster sauce was nice. Overall a good experience considering we were a group of 15 with 2 infants ...	4	1/9/2017 12:47	recommandé	La Pâtisserie	Hospitality and service: 0	2017-05-27	Navarin d'agneau;Pâté en croûte	40.02	11	14	Mélanie Barbier	Avis mensonger
It's very over rated on Zomato. Went to check based on the rating and my love for Chinese Food.Wonton soup was the best I had. Ambiance and Service was 4/5. Food is a no no with prices falling on higher side	3	1/7/2017 0:46	déconseillé	Café Parisien	Hospitality and service: 3	2017-12-31	Fondue savoyarde;Galette complète	43.2	9	12	Margaux Reyes	Avis mensonger
Went there with friends.The staff was polite.Had the royal Thai soup veg,loved it.Liked the dumplings but the quantity was just 4 tiny pieces,which was very less. The Hakka noodles were decent.the bamboo rice was not as good as I had expected it.the chestnut curry was okay.overall everything was okay, nothing was bad.	3.5	12/2/2016 10:57	recommandé	La Trattoria	Delivery: 1	2017-03-23	Cannelloni alla Fiorentina;Polenta;Cannelloni alla Fiorentina;Caprese (Insalata Caprese)	65.46	13	16	Robin Rodriguez	Avis mensonger
My favorite Chinese restaurant in Hyderabad. Food is splendid and its never crowded. The waiters are connoisseurs.The Royal Thai Soup is what a soup should be.The Roasted Lamb with Superior Sauce tastes great with the pepper sauce.The Pan fried noodles will make your day.Oh and the chocolate mousse will give you sweet dreams.	5	11/27/2016 21:45	recommandé	El Rancho	Hospitality and service: 3	2017-09-13	Enchiladas;Fajitas;Huevos Rancheros;Huevos Rancheros	69	14	17	Léana Vásquez	Avis offensant
Just went due to the zomato rating. Small place, may be 40-45 seater restaurant. Close to offices. Has valet parking, which most of the small restaurants doesn't have. Staff is courteous. They have a daily course meals round the week. Good option instead of buffets. Every item in the platter is good. Nothing wrong to point out. Lighter on pockets, go for it. with Bhaskar Varada	4	11/26/2016 11:30	recommandé	Le Petit Bouchon	Hospitality and service: 4	2017-02-27	Pain bagnat;Clafoutis aux cerises	23.08	17	18	Laure Thomas	Avis mensonger
Amazing food,good ambience & great service...this is what describes Chinese Pavilion. Their Chinese is blended in Indian flavors & that is what makes it so special! The chopsuey,all chicken non veg gravies are worth trying here along with fish/prawn starters. The best part about their food is it isn't bland,it is mixed with Indian flavors ensuring the Chinese name stays to it preventing it to be less spicy. If you want to try something different within the Chinese cuisine this place won't disappoint you. And the service is awesomely good as the servers there wont just serve you with a smile but also recommend their best dishes and can even customise your dishes as per your choice. I am going with a 4.5 because I beliebe the efforts put by their team should be appreciated and I request every foodie to visit this place. This is honestly one of the few Chinese places that serve chinese cuisine with an Indian touch. Worth a visit any day!	4.5	11/13/2016 9:39	recommandé	Le Dragon Rouge	Hospitality and service: 2	2017-05-27	Pad Thai;Kimchi;Miso Soup;Pad Thai	89.54	17	18	Clara Santos	Avis offensant
The food was just average. Staffs were very nice. Serving time was also nice. The taste of food can be betternwith beyyer cooks. Comparing the price to the taste..... Its not at all worth.Considering the area, I believe no one is serving better than them.	3	11/12/2016 11:38	déconseillé	Le Moulin à Vent	Hospitality and service: 2	2017-06-23	Pot-au-feu;Pot-au-feu;Pot-au-feu	43.17	10	13	Kylian Huynh	Avis mensonger
The place has authentic Chinese food. We had soup, starters and main course. The food was delicious and service was very nice. The ambience of the place is suitable for fine dining.	4	11/4/2016 19:58	recommandé	Le Panda Gourmand	Hospitality and service: 4	2017-02-19	Biryani;Tom Yum	38.35	15	16	Thibaut Silva	Avis mensonger
Dinner at Chinese Pavilion was a delightful experience. Delectable food coupled with great serv@ice!For starters we had ordered Man chow soup & lung fung soup. Both the soups were tasty. Thumbs up to the dragon rolls and crispy baby corn.In main course we had ordered Schezwan Fried rice, Tepan noodles, water chestnut, baby corn & mushrooms wholly sauce - very yummy!Thank you team for awesome service!	5	10/23/2016 22:44	recommandé	Osteria Italia	Hospitality and service: 5	2016-11-21	Risotto ai Funghi;Ossobuco alla Milanese;Caprese (Insalata Caprese);Pizza Margherita	30.4	15	17	Maël Oliveira	Avis mensonger
Chinese Cuisine including diverse styles from various parts of chine has not only influenced the food landscape in various parts of Asia but across the world. One of the most simple yet complicated in flavor profiles. India has also embraced so much of Asian cuisine that you can vouch that most of Indian Foodie community next to their regional cuisine would be fans of Chinese Cuisine. Chinese Pavilion is one of the most consistent brand in Hyderabad that you keep hearing for authentic no non-sense Chinese dishes at not to alarming prices and yet have strong fan following.  I for one of them was a fan as I dined here last year and fate had me to dine her with Fellow Foodie Bhais exactly after a year and I had to be blown away by the food only to believe that no wonder this place has been awarded The Best Chinese Restaurant 2016 from Times Of India . Big bow to Owner Mr. Sayed Ali and also our foodie Guru Taher bhai for making our menu selection so easy and making it one of the memorable dinner in recent times hands down. ...Read full post on gastrohogger.com	4.5	10/11/2016 10:10	recommandé	Le Petit Bistrot	Hospitality and service: 2	2017-02-12	Gratin Dauphinois;Tournedos Rossini;Brandade de morue	67.31	8	9	Lilou Gutiérrez	Avis mensonger
Had dinner here yesterday. Went here without reading any reviews and were hence with no expectations..very good place for veg. Chinese. They have got everything right.... Ambience, service and most importantly food.. waiters were friendly enough to suggest items in menu basis our preference. Courteous service and great food at reasonable price ( considering the portion size).... What else do you want.	4	10/1/2016 13:16	recommandé	Chez Pierre	Hospitality and service: 4	2017-09-22	Bouef à la mode;Salade Lyonnaise;Bouef à la mode	58.18	18	20	Rémi Hernandez	Avis offensant
What a delightful place. Food was the star here and we were left literally grinning ear to ear by the end of it all. A feat considering how grumpy I was at prospect of consuming vegetarian food on account of Ganesh Chaturthy. But one sip of Vietnamese noodles soup later we were already celebrating. Halfway into Thai red curry/steamed rice I had already activated my man-vs-food mode but it all abruptly ended after my wife swiftly got everything parcelled. Happy.	5	9/5/2016 16:43	recommandé	Le Bistrot de Liège	Hospitality and service: 0	2016-09-22	Boulets à la liégeoise;Gaufres de Liège;Gaufres de Liège;Carbonnade flamande	46.04	12	15	Lucie Johnson	Avis mensonger
Writing this right after having a very satisfying take out meal. Chinese Pavilion never disappoints! Every item in the menu is delicious and distinct! The soups, chicken in banana leaves, bamboo rice, veggies with water chestnuts and so much more to love!	4.5	8/18/2016 22:18	recommandé	Le Temple de la Sushi	Hospitality and service: 0	2017-04-19	Pad Thai;Tom Yum	54.78	11	13	Eva Huang	Avis mensonger
